dw_site_visitor_id,variant_id,expmt_expsr_utc_ts_epoch
357472921,3325,1517339010.299
342847666,3324,1517315837.639
206156243,3324,1517317865.111
357444045,3324,1517280161.907
357472921,3325,1517339014.381
357392416,3324,1517336197.055
352384541,3325,1517343408.87
357411503,3324,1517288058.776
357472921,3325,1517338975.538
357472921,3325,1517338990.597
357472921,3325,1517338983.336
357472921,3325,1517338969.703
357457292,3325,1517335344.098
357444045,3324,1517280146.027
352384541,3325,1517343427.825
357392416,3324,1517336180.299
206156243,3324,1517317861.235
357764055,3325,1517343958.488
357472921,3325,1517339013.939
352384541,3325,1517343397.948
357387718,3324,1517346418.55
357387718,3324,1517346431.056
358084901,3324,1517434301.096
357943501,3324,1517439784.329
358084901,3324,1517434290.527
357993193,3325,1517366462.382
358058257,3324,1517415411.491
357993193,3325,1517366202.167
292844476,3324,1517435870.86
357936314,3325,1517422913.395
358058257,3324,1517415235.203
358058257,3324,1517415458.09
357982437,3325,1517440185.442
358071958,3325,1517409935.024
357982437,3325,1517440197.927
357894338,3325,1517403326.161
358053281,3325,1517362600.897
358032353,3325,1517437585.012
292844476,3324,1517435503.862
357855713,3324,1517424581.902
292844476,3324,1517400066.528
357943501,3324,1517440104.544
358084901,3324,1517434321.778
357884993,3325,1517439467.898
358058257,3324,1517415404.368
358058257,3324,1517415381.206
357958846,3325,1517364081.457
357936314,3325,1517422867.832
357966479,3325,1517421019.179
358071958,3325,1517409925.221
358058257,3324,1517415358.295
357855713,3324,1517424589.719
357943501,3324,1517440122.664
357855713,3324,1517424592.398
357982437,3325,1517440195.953
358032353,3325,1517437588.532
357943501,3324,1517440141.556
355326673,3325,1517404205.872
358084901,3324,1517434260.905
357855713,3324,1517424585.816
357855713,3324,1517424592.962
358032353,3325,1517437578.901
358058257,3324,1517415322.653
357894338,3325,1517403384.758
358058257,3324,1517415309.269
357729375,3324,1517418904.839
358084901,3324,1517434311.323
357982437,3325,1517440150.646
357982437,3325,1517440154.203
350588421,3325,1517455482.533
342218800,3324,1517512474.678
358604068,3325,1517514490.685
358291504,3325,1517520486.4
358291504,3325,1517520295.93
342218800,3324,1517512451.636
358368142,3325,1517526748.41
358516948,3325,1517518982.847
358553078,3324,1517515784.439
358226927,3324,1517511165.108
350588421,3325,1517455499.725
342218800,3324,1517512511.959
358523285,3325,1517513882.687
357870079,3325,1517451254.132
358413797,3324,1517447454.995
358291504,3325,1517520264.765
331297719,3324,1517459570.142
358393008,3324,1517493023.452
292844476,3324,1517451001.123
358306558,3325,1517453859.048
358604497,3324,1517515511.195
358573278,3324,1517510191.065
358413797,3324,1517447424.013
358528275,3324,1517482746.196
358439339,3325,1517506926.586
358226927,3324,1517511203.883
358294712,3324,1517489869.122
358528275,3324,1517482739.227
358240047,3325,1517504785.138
358431721,3324,1517522448.014
358528275,3324,1517482768.476
342218800,3324,1517512493.994
358393008,3324,1517493085.31
358439339,3325,1517506921.557
358516948,3325,1517518978.429
358619373,3324,1517509016.555
358619373,3324,1517509026.102
342218800,3324,1517512435.602
358393008,3324,1517493034.49
358373648,3324,1517523149.24
358528275,3324,1517482748.032
358291504,3325,1517520219.904
358573278,3324,1517510275.044
358604497,3324,1517515542.072
358516948,3325,1517518975.234
358245333,3325,1517517080.136
358389375,3324,1517532760.365
358912870,3325,1517578129.118
358740157,3325,1517578081.568
358937300,3325,1517583186.708
358849808,3325,1517540438.121
358740157,3325,1517578065.47
358937300,3325,1517583138.944
358953566,3325,1517550066.359
358740157,3325,1517578038.678
358717038,3324,1517613272.306
358891321,3325,1517590975.204
347631280,3324,1517600053.736
276924326,3325,1517607531.119
358953566,3325,1517550136.655
358717038,3324,1517613265.591
358649572,3324,1517602520.505
358943023,3324,1517586457.434
358943023,3324,1517586437.921
358943023,3324,1517586463.835
358931840,3324,1517606871.306
358740157,3325,1517578133.44
359008156,3325,1517585509.911
347631280,3324,1517600074.348
358740157,3325,1517578097.135
358937300,3325,1517583167.473
358740157,3325,1517578082.037
358937300,3325,1517583171.283
359015965,3325,1517577987.323
358937300,3325,1517583164.711
359008156,3325,1517585562.714
358937300,3325,1517583164.766
350408438,3325,1517601991.409
359017859,3324,1517598395.452
358695295,3324,1517546200.675
358682031,3325,1517610727.248
358865455,3324,1517593033.156
359008156,3325,1517585541.707
358891321,3325,1517590953.408
358849808,3325,1517540456.244
358937300,3325,1517583169.639
333447998,3325,1517597011.444
347631280,3324,1517600046.741
359015965,3325,1517577961.935
276924326,3325,1517607549.778
358849808,3325,1517540397.576
358865455,3324,1517593024.977
358943023,3324,1517586406.932
358849808,3325,1517540539.775
358682031,3325,1517610730.874
358682031,3325,1517610725.175
358943023,3324,1517586468.782
358937300,3325,1517583108.745
358695295,3324,1517546210.812
358717038,3324,1517613254.018
358943023,3324,1517586382.156
358816648,3325,1517604417.884
358740157,3325,1517578110.341
358855586,3324,1517580410.371
358695295,3324,1517546298.386
358682031,3325,1517610687.126
358960421,3325,1517615265.094
358937300,3325,1517583167.991
333447998,3325,1517597039.735
358695295,3324,1517546384.296
358865455,3324,1517593020.857
276924326,3325,1517607516.812
358717038,3324,1517613280.099
358955577,3325,1517589946.9
358943023,3324,1517586472.908
358937300,3325,1517583170.28
358943023,3324,1517586449.831
358887583,3324,1517618509.392
359162380,3324,1517670488.465
359191597,3325,1517680512.458
359152844,3325,1517700708.289
359113937,3324,1517635237.761
359206204,3325,1517673367.305
351462904,3324,1517687009.115
359113937,3324,1517635255.748
359206204,3325,1517673387.405
359152844,3325,1517700729.591
359152844,3325,1517700697.456
359159279,3325,1517683288.488
359268574,3324,1517655919.251
359113937,3324,1517635480.576
359086142,3324,1517688605.574
359152844,3325,1517700763.024
359152844,3325,1517700729.984
351462904,3324,1517687026.921
359152844,3325,1517700733.549
359152844,3325,1517700712.475
359152844,3325,1517700658.868
359113937,3324,1517635461.024
359086142,3324,1517688643.547
359113937,3324,1517636251.434
359243107,3324,1517675155.038
359152844,3325,1517700712.963
359211870,3324,1517699849.438
359303800,3325,1517691848.076
359159894,3325,1517693479.422
359152844,3325,1517700732.43
359159279,3325,1517683325.882
359152844,3325,1517700840.384
359152844,3325,1517700725.479
359086142,3324,1517688620.497
359162380,3324,1517670441.453
359152844,3325,1517700735.338
359152844,3325,1517700886.343
359113937,3324,1517635227.676
359152844,3325,1517700927.765
351462904,3324,1517687017.187
359377399,3324,1517674790.828
359152844,3325,1517700805.773
359152844,3325,1517700905.361
359086142,3324,1517688645.367
359152844,3325,1517700731.373
359206204,3325,1517673385.309
359086142,3324,1517688644.631
285972488,3324,1517712901.262
359439489,3325,1517745219.271
359518192,3325,1517766284.584
356189943,3324,1517751889.361
359750993,3325,1517785121.247
359641252,3324,1517779893.481
359575245,3324,1517757354.237
359647745,3324,1517755778.844
359439489,3325,1517745205.022
359439489,3325,1517745185.661
359694562,3324,1517759148.611
359660787,3325,1517772600.049
359595551,3325,1517781363.283
359518192,3325,1517766353.007
359558999,3324,1517763218.99
359439489,3325,1517745086.899
359478869,3324,1517751379.306
285972488,3324,1517712977.435
359686378,3324,1517707596.164
359547097,3324,1517788956.548
360145832,3325,1517863467.217
359788500,3325,1517846445.023
359974667,3325,1517866041.156
359891465,3325,1517849085.094
359848357,3325,1517870839.043
360086024,3325,1517839131.202
359810134,3324,1517860163.231
360086024,3325,1517839161.499
359745882,3324,1517822373.59
359763014,3324,1517843520.705
360145832,3325,1517863451.195
359766034,3325,1517845606.546
359899388,3324,1517855114.182
359766034,3325,1517845599.389
359745882,3324,1517822380.488
359917512,3324,1517871577.28
359974667,3325,1517865994.199
359839503,3324,1517841775.873
360145832,3325,1517863432.054
360081431,3324,1517870957.105
359863753,3324,1517859507.325
359839503,3324,1517841785.726
360145832,3325,1517863462.91
359836892,3324,1517848160.975
359836892,3324,1517848170.714
359839503,3324,1517841798.954
360145832,3325,1517863457.328
359766034,3325,1517845594.285
359836892,3324,1517848150.28
360117134,3325,1517843187.906
360145832,3325,1517863420.114
360117134,3325,1517843150.714
360081431,3324,1517870979.816
359773927,3325,1517852521.548
359772549,3324,1517854323.503
359890779,3324,1517846844.395
359839503,3324,1517841789.788
359863753,3324,1517859503.717
360090137,3325,1517802478.322
360117229,3325,1517854518.023
359816921,3325,1517848439.536
359810843,3324,1517860419.909
360086024,3325,1517839139.515
360040065,3324,1517850501.945
360052182,3324,1517878854.746
360092661,3324,1517876493.376
360052182,3324,1517878848.688
359913825,3324,1517877003.478
360052182,3324,1517878830.973
360052182,3324,1517878859.317
360052182,3324,1517878826.519
360429838,3324,1517945292.386
360204523,3324,1517880250.117
360486118,3324,1517897301.762
360217056,3324,1517894438.436
360185873,3324,1517916114.66
216279831,3324,1517960140.027
360577768,3324,1517928973.59
360352251,3325,1517943994.419
360326027,3324,1517937302.614
360295535,3325,1517879353.642
360185873,3324,1517916152.444
360218386,3324,1517949919.915
216279831,3324,1517960145.873
360185873,3324,1517916135.51
216279831,3324,1517960127.19
360420904,3325,1517935699.593
357664076,3324,1517952032.166
360367877,3325,1517927983.275
344737872,3325,1517887482.262
360365098,3325,1517915091.492
360425640,3325,1517947890.037
360326027,3324,1517937298.078
216279831,3324,1517960152.673
360429838,3324,1517945321.011
360216537,3325,1517938054.887
360522404,3324,1517947125.258
178591779,3324,1517920965.647
360227156,3324,1517925867.294
360216537,3325,1517938080.641
359849230,3324,1517950463.143
360577768,3324,1517928988.053
360216537,3325,1517938073.712
216279831,3324,1517960132.528
360217056,3324,1517894419.726
360573691,3324,1517891809.765
299063965,3324,1517882760.305
360217056,3324,1517894329.966
360217056,3324,1517894325.98
360528875,3325,1517885200.944
360262191,3324,1517935412.352
360460076,3325,1517959922.614
360429838,3324,1517945299.358
360265489,3324,1517953713.621
360528875,3325,1517885212.498
360204523,3324,1517880309.179
360486118,3324,1517897288.337
360577768,3324,1517928978.308
359849230,3324,1517950410.488
360216537,3325,1517938060.652
360367877,3325,1517927994.46
216279831,3324,1517960116.723
360244019,3324,1517950165.031
360429838,3324,1517945314.212
360274944,3325,1517955004.014
360295535,3325,1517879312.822
360577768,3324,1517929028.355
360519610,3324,1517952820.514
299063965,3324,1517882769.693
360597094,3324,1517926877.658
360265489,3324,1517953702.334
360421616,3325,1517949177.262
357664076,3324,1517952040.997
360265489,3324,1517953674.626
360295535,3325,1517879374.481
360265489,3324,1517953721.734
360425640,3325,1517947862.029
216279831,3324,1517960139.455
360243188,3324,1517947131.571
360672764,3325,1518033908.429
360994653,3324,1518022803.418
360636254,3324,1518029375.595
360672764,3325,1518033860.258
249985997,3325,1518012558.77
360672764,3325,1518033835.32
359271138,3325,1517967304.838
360814483,3325,1518029504.188
360895207,3324,1518033420.823
360893037,3325,1517979445.176
360893037,3325,1517979452.903
360596972,3324,1518021234.621
360784855,3325,1518042401.763
360673126,3324,1518046789.231
360886152,3325,1518029176.466
360596972,3324,1518021236.458
360691107,3325,1518042919.435
360893037,3325,1517979464.656
360650540,3325,1518046785.562
360968325,3324,1517994145.206
360895207,3324,1518033418.089
360681621,3324,1518031437.697
359271138,3325,1517967297.446
360778789,3324,1518025794.211
360778789,3324,1518025779.079
360885644,3324,1518016530.912
360913104,3324,1518041135.877
360893037,3325,1517979529.72
360668088,3324,1518019673.92
360784855,3325,1518042375.052
360672764,3325,1518033817.492
360927376,3325,1518035331.947
360821461,3324,1518021856.472
360668088,3324,1518019684.53
360673126,3324,1518046809.835
360821461,3324,1518021875.752
360674505,3325,1518017710.915
360784855,3325,1518042386.013
360977421,3325,1518023138.494
360784855,3325,1518042440.029
360885644,3324,1518016553.501
360864926,3325,1518042993.7
360960780,3324,1518032702.737
360743057,3325,1518047700.137
360673126,3324,1518046775.742
360681621,3324,1518031476.715
360673126,3324,1518046744.592
360660714,3324,1517971246.88
360696419,3325,1517979735.058
360636254,3324,1518029395.537
360672764,3325,1518033884.143
360867298,3325,1518048316.239
357026302,3324,1517268231.062
356993325,3325,1517271172.379
357368300,3324,1517338740.069
357504408,3324,1517327585.084
357678309,3325,1517336084.464
357446491,3324,1517352437.83
357381196,3325,1517341504.739
327365458,3325,1517279160.226
357446491,3324,1517352706.518
357411503,3324,1517287812.422
357560799,3324,1517336243.615
357610751,3324,1517292518.656
357548331,3324,1517354030.084
357550621,3324,1517284414.438
357638128,3324,1517279035.825
341691440,3325,1517320238.029
357502954,3324,1517342035.836
357550621,3324,1517284351.407
357587832,3325,1517347775.526
357446491,3324,1517352697.229
345760402,3325,1517302467.52
357587832,3325,1517347742.829
324280001,3324,1517344540.48
357642771,3325,1517339348.649
357642771,3325,1517339366.693
357634422,3324,1517331484.092
357542135,3325,1517337418.035
357502954,3324,1517342051.067
357384934,3325,1517276254.057
357726915,3325,1517337583.116
357634422,3324,1517331525.537
357610751,3324,1517292519.935
327365458,3325,1517279143.761
342116762,3325,1517321956.194
357504408,3324,1517327639.007
357389179,3324,1517337851.94
345760402,3325,1517302607.469
357587832,3325,1517347725.066
357446491,3324,1517352686.089
357381196,3325,1517341530.95
357587832,3325,1517347750.533
357504408,3324,1517327578.574
357550621,3324,1517284421.729
357678309,3325,1517336088.002
357446491,3324,1517352443.513
345760402,3325,1517302566.241
357375703,3324,1517342903.383
357587832,3325,1517347733.969
357446491,3324,1517352420.365
357550621,3324,1517284437.292
357555477,3324,1517352851.723
357634422,3324,1517331500.889
357550621,3324,1517284369.158
357504408,3324,1517327645.428
357381196,3325,1517341524.785
357550621,3324,1517284431.926
357504408,3324,1517327612.494
357642771,3325,1517339375.058
245733677,3325,1517358558.605
357786280,3325,1517439631.97
358145292,3324,1517410504.691
292844476,3324,1517418379.922
358052806,3325,1517416766.457
331734073,3325,1517420030.69
358118893,3325,1517431985.311
357955109,3325,1517429805.688
358030751,3324,1517431284.859
357816956,3324,1517373661.274
357816956,3324,1517373894.348
339791968,3325,1517414455.149
357909858,3325,1517424322.971
358145292,3324,1517410509.63
292844476,3324,1517418575.587
292844476,3324,1517418624.212
357786280,3325,1517439970.315
358030751,3324,1517432030.233
357816956,3324,1517373805.626
357959304,3325,1517418559.892
358030751,3324,1517432007.857
357872223,3324,1517420613.858
292844476,3324,1517418332.281
357816956,3324,1517373649.247
357939033,3325,1517413956.321
348141262,3324,1517419203.019
358123520,3324,1517431636.777
357816956,3324,1517373657.544
358030751,3324,1517430133.936
292844476,3324,1517418206.991
358153779,3325,1517441843.341
357939033,3325,1517414001.785
358118893,3325,1517431819.743
358030751,3324,1517431303.764
358145566,3324,1517437934.283
242050707,3325,1517451078.867
358591504,3324,1517452494.958
358237469,3325,1517513177.776
358512712,3324,1517516134.181
358310306,3324,1517506727.321
242050707,3325,1517451050.967
358354070,3325,1517511749.499
358450843,3325,1517528426.029
358616300,3324,1517509849.144
357850245,3324,1517501758.213
357850245,3324,1517501709.855
358591504,3324,1517452506.198
358274034,3325,1517500682.467
358507569,3324,1517528407.251
358591504,3324,1517452509.962
358274034,3325,1517500638.175
358407112,3324,1517458819.379
358421119,3325,1517452150.325
336521824,3325,1517456181.942
358450843,3325,1517528512.749
358517418,3325,1517495552.053
358512712,3324,1517516089.804
358480326,3324,1517482742.407
358512712,3324,1517516084.066
357850245,3324,1517501731.268
358480326,3324,1517482745.627
358512712,3324,1517516168.18
358617291,3325,1517509381.149
358252567,3325,1517510603.623
358409767,3324,1517514246.184
358310306,3324,1517506749.256
357850245,3324,1517501683.765
358274034,3325,1517500742.399
358310306,3324,1517506732.892
357850245,3324,1517501737.028
358512712,3324,1517516197.388
358507569,3324,1517528399.751
358310306,3324,1517506740.988
357850245,3324,1517501722.404
358240412,3324,1517497751.095
358512712,3324,1517516156.656
358512712,3324,1517516098.154
358507569,3324,1517528416.193
358359944,3325,1517512721.643
358237469,3325,1517513172.089
357850245,3324,1517501746.686
358237469,3325,1517513183.258
358304303,3324,1517515580.371
358591504,3324,1517452513.478
358274034,3325,1517500628.033
358345114,3325,1517529695.592
358633276,3325,1517550698.487
358633276,3325,1517550745.296
358980082,3324,1517608386.416
358887583,3324,1517587408.362
358733589,3324,1517588432.941
358980082,3324,1517608394.465
358684872,3324,1517546028.609
358683385,3324,1517583892.673
358793796,3325,1517614688.276
358633276,3325,1517550871.159
358679832,3324,1517599206.057
358814068,3324,1517594097.635
358793796,3325,1517614737.496
358793796,3325,1517614796.516
358793796,3325,1517614708.465
358793796,3325,1517614801.742
357720976,3325,1517542175.987
358888230,3324,1517600096.353
358793796,3325,1517614705.657
358683385,3324,1517583803.597
358988144,3324,1517536340.647
358683009,3325,1517582460.69
358782234,3325,1517537661.626
358924335,3325,1517535358.31
358793796,3325,1517614701.329
358755179,3325,1517538549.789
358683009,3325,1517582451.719
358696814,3324,1517539707.447
358888230,3324,1517600588.519
358924335,3325,1517535381.355
358926106,3324,1517598666.673
358914004,3325,1517597627.635
358924335,3325,1517535433.164
358931840,3324,1517606813.384
358683009,3325,1517582461.446
358793796,3325,1517614731.215
358793796,3325,1517614732.38
358683009,3325,1517582454.64
358931840,3324,1517606804.916
358924335,3325,1517535409.293
358618665,3324,1517536639.921
358793796,3325,1517614673.251
358924335,3325,1517535352.941
358926106,3324,1517598674.316
358793796,3325,1517614734.117
358924335,3325,1517535347.518
358995149,3325,1517596463.061
358633276,3325,1517550807.899
358793796,3325,1517614739.43
358679832,3324,1517599330.185
358633276,3325,1517550819.514
358980082,3324,1517608418.695
358793796,3325,1517614669.686
358793796,3325,1517614681.203
358663485,3324,1517585611.521
358679832,3324,1517599222.598
358736699,3325,1517617527.846
358736699,3325,1517617518.711
359294251,3324,1517662779.346
359124813,3324,1517665238.405
318003035,3324,1517662653.071
359035013,3325,1517633134.099
359177264,3324,1517691616.832
359303800,3325,1517691796.236
359060608,3325,1517691299.814
359060608,3325,1517691334.254
359060608,3325,1517691260.5
359331767,3325,1517627840.252
359060608,3325,1517692802.812
359159970,3325,1517662315.375
359294251,3324,1517662790.3
359060608,3325,1517691253.724
359303800,3325,1517691788.747
297437140,3324,1517679436.54
359361079,3325,1517662833.407
359265317,3325,1517654371.396
359060608,3325,1517691267.261
359208732,3325,1517622052.112
359361079,3325,1517662837.973
359060608,3325,1517692797.042
359035966,3324,1517689196.34
359337137,3324,1517663434.822
169735738,3324,1517684706.437
359294251,3324,1517662829.126
359124813,3324,1517665280.76
359331767,3325,1517627871.345
359360142,3325,1517690961.723
359294251,3324,1517662775.803
359208732,3325,1517622071.387
359208732,3325,1517622101.774
359340628,3324,1517649894.454
359035013,3325,1517633177.982
359294251,3324,1517662815.141
359060608,3325,1517691318.697
351554861,3324,1517704075.473
359350429,3325,1517705970.869
351554861,3324,1517704061.89
359200033,3324,1517705504.348
351554861,3324,1517704090.711
359222101,3325,1517704011.516
351554861,3324,1517704099.384
304257738,3324,1517756949.303
304257738,3324,1517757466.151
359576415,3324,1517745499.784
278258431,3324,1517749497.683
359696717,3325,1517765261.05
304257738,3324,1517757463.989
359576415,3324,1517745448.721
278258431,3324,1517749486.088
359510861,3325,1517758922.171
326748620,3324,1517718045.546
359679360,3324,1517764985.745
304257738,3324,1517756959.526
304257738,3324,1517757486.844
359575245,3324,1517757406.571
359517212,3324,1517784239.575
278258431,3324,1517749494.163
359517212,3324,1517784258.482
359736775,3325,1517761494.039
278258431,3324,1517749482.469
310335049,3324,1517778145.287
304257738,3324,1517757463.295
359473946,3325,1517788184.644
338140065,3324,1517772731.373
359576415,3324,1517745557.929
278258431,3324,1517749474.431
359575245,3324,1517757379.836
359404007,3325,1517745317.037
359575245,3324,1517757371.738
304257738,3324,1517757005.874
359473946,3325,1517788208.482
304257738,3324,1517757462.795
359432038,3324,1517740435.716
359432038,3324,1517740453.294
359724830,3325,1517722043.396
359897996,3324,1517801519.18
360007269,3324,1517852145.985
359859396,3324,1517858154.455
359859396,3324,1517858159.501
360131524,3325,1517850279.9
303696406,3325,1517866272.706
360051549,3325,1517855441.361
360131524,3325,1517850287.656
360089195,3324,1517869406.227
360083238,3325,1517858270.484
359799001,3324,1517865578.562
360131524,3325,1517850275.748
359808676,3325,1517851117.868
359772549,3324,1517856308.631
359857688,3325,1517854613.535
359747866,3324,1517845428.83
359799001,3324,1517865504.453
360127862,3325,1517796453.638
360067040,3325,1517856535.067
359799001,3324,1517865557.691
359799001,3324,1517865532.604
359897668,3324,1517863378.469
360051549,3325,1517855444.509
360114463,3325,1517845913.296
360131524,3325,1517850269.259
359799001,3324,1517865498.301
359772549,3324,1517856296.935
360060114,3324,1517867741.87
359799001,3324,1517865489.184
359844881,3325,1517856475.156
359897996,3324,1517801530.138
359911506,3325,1517871175.061
359799001,3324,1517865569.573
360131524,3325,1517850330.133
359840054,3324,1517854274.982
359846204,3324,1517836226.308
359844881,3325,1517856479.064
360060114,3324,1517867730.462
360131524,3325,1517850288.311
359772549,3324,1517856303.708
360067040,3325,1517856522.239
360131524,3325,1517850306.482
360051549,3325,1517855429.877
359844881,3325,1517856470.404
359772549,3324,1517856299.401
357080995,3324,1517878519.925
360491701,3325,1517959790.538
360309163,3325,1517944332.114
360450914,3325,1517926080.385
360517094,3324,1517936455.047
360233535,3325,1517937761.49
301000297,3324,1517959818.261
360297985,3324,1517936755.904
354866772,3325,1517895827.527
360450914,3325,1517926041.528
360462871,3324,1517944819.732
360491701,3325,1517959822.676
360491701,3325,1517959889.01
360450914,3325,1517925960.812
360575488,3324,1517883539.533
360414283,3324,1517939188.387
360455406,3325,1517936917.31
360399970,3325,1517935329.351
360582259,3324,1517952867.573
360207428,3325,1517941418.347
360517094,3324,1517936560.569
360185321,3325,1517936559.977
360367258,3325,1517882378.458
360517094,3324,1517936396.947
360541221,3324,1517945804.246
360472035,3324,1517905815.407
360541221,3324,1517945810.486
360432281,3324,1517883077.455
360462871,3324,1517944816.626
360410430,3325,1517947504.248
360455406,3325,1517936963.737
360450914,3325,1517926031.604
360367258,3325,1517882344.223
360314995,3325,1517928352.832
360422699,3325,1517940000.425
360491701,3325,1517959842.158
360220523,3325,1517956016.829
360367258,3325,1517882503.662
360207456,3325,1517942003.418
360275536,3325,1517948196.628
360274194,3325,1517937794.496
360276569,3324,1517942169.585
360491701,3325,1517959865.519
360297985,3324,1517936750.167
360455406,3325,1517936905.194
360279372,3325,1517936969.586
360367258,3325,1517882408.972
360422699,3325,1517940014.755
360275536,3325,1517948226.401
360432281,3324,1517883064.486
360275536,3325,1517948208.679
360527324,3324,1517924817.445
360472035,3324,1517905828.545
360314995,3325,1517928347.945
360207428,3325,1517941423.609
360314995,3325,1517928351.641
360367258,3325,1517882434.899
360243408,3324,1517934912.409
360367258,3325,1517882420.124
360275536,3325,1517948190.581
360365861,3325,1517944108.096
360455406,3325,1517936996.165
360462871,3324,1517944823.876
360399970,3325,1517935355.219
360313299,3325,1517880736.811
360365861,3325,1517944055.231
360603491,3325,1517954585.073
360562483,3325,1517951696.682
360274194,3325,1517937776.917
360527324,3324,1517924795.973
360365861,3325,1517944098.006
360207456,3325,1517941996.516
360220523,3325,1517956020.766
360562483,3325,1517951711.503
360450914,3325,1517926058.88
360491701,3325,1517959877.294
359527981,3325,1517961957.441
359527981,3325,1517961937.977
292844476,3325,1518046700.43
360926621,3324,1518047014.864
360625170,3324,1518020368.638
360639125,3324,1518002723.527
360926621,3324,1518046950.991
360921378,3324,1518014120.513
361010023,3324,1518029241.321
360972653,3325,1517997715.917
360972653,3325,1517997674.898
360921378,3324,1518014180.637
360926621,3324,1518047102.441
361010023,3324,1518029237.301
360972653,3325,1517997725.559
360871308,3324,1517983281.117
360660035,3325,1518046924.363
360926621,3324,1518047078.656
360727673,3324,1518029878.947
360646455,3324,1518034053.993
361010023,3324,1518029233.557
292844476,3325,1518046676.037
360972653,3325,1517997694.121
360926621,3324,1518047116.103
360902372,3325,1517980712.313
360639125,3324,1518002727.957
360818204,3325,1518043037.981
360625170,3324,1518020372.314
360818204,3325,1518042977.044
360818204,3325,1518043069.442
360972653,3325,1517997686.442
360727673,3324,1518029855.047
326786527,3324,1518014419.493
360936713,3324,1518032753.236
360972653,3325,1517997655.334
360639125,3324,1518002809.001
360669005,3325,1517970574.469
360921378,3324,1518014210.093
360972653,3325,1517997706.14
344121061,3324,1518039799.503
360818204,3325,1518042993.753
360902372,3325,1517980761.88
361010023,3324,1518029154.579
360625170,3324,1518020364.872
357025168,3324,1517263962.119
357116070,3324,1517272169.659
357446321,3325,1517331972.083
357468105,3324,1517285586.403
357425798,3324,1517333202.604
357590812,3325,1517338837.687
357672626,3324,1517323856.106
357623472,3324,1517288414.076
357468105,3324,1517285647.989
357425798,3324,1517333258.728
357751818,3324,1517315871.061
357641595,3324,1517336279.944
357623472,3324,1517288374.522
357417993,3324,1517323053.495
357568743,3325,1517340701.337
357623472,3324,1517288408.211
357425798,3324,1517333167.795
357446321,3325,1517331961.832
349743717,3324,1517337643.312
357623472,3324,1517288392.936
357623472,3324,1517288445.79
357727137,3325,1517289690.836
357748678,3325,1517346400.135
357641595,3324,1517336253.085
357501881,3325,1517347383.627
357641595,3324,1517336277.044
357468105,3324,1517285577.124
357748678,3325,1517346401.984
357623472,3324,1517288411.733
357641595,3324,1517336299.887
357564705,3324,1517332713.501
337171047,3325,1517276939.356
357408351,3325,1517283705.989
357448457,3325,1517350527.139
357704432,3324,1517341694.264
357610751,3324,1517292559.259
357499097,3325,1517281939.099
336120532,3324,1517340357.915
357408351,3325,1517283712.022
357497287,3324,1517346100.662
357499097,3325,1517281969.958
357422825,3325,1517275253.189
357408351,3325,1517283709.115
318700409,3325,1517313224.827
357641595,3324,1517336241.276
357641595,3324,1517336203.051
357623472,3324,1517288404.353
357641595,3324,1517336283.403
357501881,3325,1517347390.656
357408351,3325,1517283717.173
357425798,3324,1517333172.816
357501881,3325,1517347380.581
176854876,3325,1517342333.356
357425798,3324,1517333190.361
357501881,3325,1517347372.572
357446146,3325,1517287377.06
357608012,3325,1517342299.023
357425798,3324,1517333221.26
357501881,3325,1517347344.739
357468105,3324,1517285628.016
357417993,3324,1517323038.309
267423408,3324,1517276149.55
357641595,3324,1517336262.237
357623472,3324,1517288410.266
357408351,3325,1517283716.159
357748678,3325,1517346397.354
357704432,3324,1517341750.287
354075976,3325,1517344175.726
357657493,3325,1517351812.909
357641595,3324,1517336285.949
357623472,3324,1517288406.474
357446321,3325,1517331937.066
337171047,3325,1517276952.51
357425798,3324,1517333163.334
357468105,3324,1517285635.211
357446321,3325,1517331929.071
357468105,3324,1517285638.58
336120532,3324,1517340381.028
357499097,3325,1517281964.95
357704432,3324,1517341710.965
357499097,3325,1517281910.993
357422825,3325,1517275241.482
357641595,3324,1517336248.98
357672626,3324,1517323885.214
336120532,3324,1517344319.653
357501881,3325,1517347369.75
357446321,3325,1517331956.449
357385126,3324,1517332057.592
357641595,3324,1517336305.479
357501881,3325,1517347387.967
357425798,3324,1517333252.559
357641595,3324,1517336269.562
357383686,3325,1517359287.9
357383686,3325,1517359292.674
357383686,3325,1517359442.888
357383686,3325,1517359296.324
357650557,3324,1517357137.284
357852091,3325,1517443095.971
357857126,3324,1517420527.579
358059233,3324,1517434967.616
357852091,3325,1517443109.373
358153779,3325,1517441851.948
358187865,3324,1517375241.487
358127603,3324,1517417090.732
357966479,3325,1517421078.397
358108243,3324,1517410474.792
333504066,3324,1517433438.894
358206037,3325,1517403835.304
357966479,3325,1517421063.12
357857126,3324,1517420544.524
358040954,3325,1517412703.388
357966479,3325,1517421054.835
333504066,3324,1517433444.201
357901575,3325,1517433936.696
358206037,3325,1517403818.772
357974899,3325,1517361615.793
358040954,3325,1517412676.222
358187865,3324,1517375219.238
358059233,3324,1517434292.51
357852091,3325,1517443098.793
357852091,3325,1517443104.865
171296585,3324,1517425959.314
358187865,3324,1517375238.488
171296585,3324,1517425952.184
358206037,3325,1517403797.159
357857126,3324,1517420549.515
357857126,3324,1517420558.094
357785720,3324,1517439975.49
357852091,3325,1517443093.009
