true_probability_control,Bayesian_PDF
0.128850017135,9.27233223794
0.128957755648,9.29111978561
0.129065277155,9.3097981954
0.129172583781,9.32836784466
0.12927967763,9.34682910726
0.129386560779,9.36518235362
0.129493235284,9.38342795073
0.129599703176,9.40156626227
0.129705966461,9.41959764855
0.129812027128,9.43752246664
0.129917887138,9.45534107036
0.130023548433,9.47305381035
0.130129012934,9.49066103408
0.13023428254,9.5081630859
0.130339359128,9.52556030712
0.130444244558,9.54285303597
0.130548940666,9.56004160771
0.130653449271,9.5771263546
0.130757772171,9.59410760602
0.130861911146,9.61098568841
0.130965867956,9.62776092538
0.131069644343,9.6444336377
0.131173242032,9.66100414337
0.131276662727,9.6774727576
0.131379908118,9.69383979291
0.131482979875,9.71010555911
0.131585879651,9.72627036334
0.131688609083,9.74233451012
0.131791169793,9.75829830138
0.131893563383,9.77416203647
0.131995791441,9.78992601218
0.13209785554,9.80559052283
0.132199757236,9.82115586023
0.132301498069,9.83662231374
0.132403079567,9.8519901703
0.132504503239,9.86725971443
0.132605770583,9.88243122832
0.13270688308,9.89750499176
0.132807842198,9.91248128227
0.132908649391,9.92736037504
0.133009306098,9.94214254302
0.133109813747,9.95682805689
0.13321017375,9.97141718512
0.133310387506,9.98591019399
0.133410456404,10.0003073476
0.133510381816,10.0146089079
0.133610165103,10.0288151348
0.133709807616,10.0429262859
0.133809310691,10.0569426169
0.133908675652,10.0708643815
0.134007903812,10.0846918311
0.134106996472,10.0984252153
0.134205954921,10.1120647816
0.134304780439,10.1256107757
0.134403474291,10.1390634411
0.134502037734,10.1524230196
0.134600472012,10.1656897509
0.13469877836,10.1788638728
0.134796958001,10.1919456215
0.134895012148,10.204935231
0.134992942005,10.2178329338
0.135090748765,10.2306389602
0.135188433609,10.243353539
0.135285997711,10.2559768972
0.135383442235,10.2685092598
0.135480768333,10.2809508503
0.13557797715,10.2933018904
0.135675069822,10.3055626001
0.135772047472,10.3177331976
0.135868911219,10.3298138996
0.13596566217,10.3418049209
0.136062301424,10.353706475
0.136158830071,10.3655187734
0.136255249193,10.3772420262
0.136351559863,10.3888764418
0.136447763147,10.4004222272
0.136543860099,10.4118795876
0.136639851771,10.4232487268
0.136735739201,10.434529847
0.136831523423,10.4457231488
0.136927205462,10.4568288315
0.137022786335,10.4678470927
0.137118267052,10.4787781286
0.137213648616,10.4896221339
0.13730893202,10.5003793019
0.137404118254,10.5110498245
0.137499208297,10.521633892
0.137594203123,10.5321316933
0.137689103699,10.5425434162
0.137783910984,10.5528692467
0.137878625931,10.5631093697
0.137973249487,10.5732639686
0.138067782591,10.5833332255
0.138162226177,10.5933173212
0.138256581171,10.603216435
0.138350848493,10.6130307451
0.138445029058,10.6227604282
0.138539123774,10.6324056598
0.138633133543,10.6419666142
0.13872705926,10.6514434643
0.138820901816,10.6608363817
0.138914662095,10.6701455369
0.139008340976,10.679371099
0.139101939331,10.688513236
0.139195458027,10.6975721147
0.139288897927,10.7065479005
0.139382259886,10.7154407577
0.139475544755,10.7242508496
0.13956875338,10.7329783379
0.139661886601,10.7416233836
0.139754945254,10.7501861462
0.139847930167,10.7586667841
0.139940842167,10.7670654548
0.140033682074,10.7753823144
0.140126450702,10.783617518
0.140219148862,10.7917712194
0.140311777359,10.7998435716
0.140404336995,10.8078347264
0.140496828566,10.8157448343
0.140589252863,10.823574045
0.140681610674,10.8313225069
0.140773902782,10.8389903675
0.140866129964,10.8465777733
0.140958292995,10.8540848695
0.141050392645,10.8615118005
0.141142429679,10.8688587095
0.141234404859,10.8761257388
0.141326318941,10.8833130297
0.14141817268,10.8904207224
0.141509966825,10.8974489561
0.14160170212,10.9043978691
0.141693379308,10.9112675986
0.141784999125,10.918058281
0.141876562307,10.9247700515
0.141968069583,10.9314030445
0.142059521679,10.9379573933
0.14215091932,10.9444332306
0.142242263223,10.9508306877
0.142333554104,10.9571498952
0.142424792677,10.9633909829
0.14251597965,10.9695540793
0.142607115729,10.9756393124
0.142698201615,10.9816468091
0.142789238009,10.9875766952
0.142880225605,10.9934290961
0.142971165096,10.9992041358
0.143062057171,11.0049019377
0.143152902518,11.0105226243
0.143243701819,11.0160663172
0.143334455755,11.021533137
0.143425165002,11.0269232038
0.143515830236,11.0322366364
0.143606452127,11.0374735531
0.143697031345,11.0426340712
0.143787568556,11.0477183072
0.143878064422,11.0527263767
0.143968519604,11.0576583947
0.144058934761,11.062514475
0.144149310546,11.067294731
0.144239647614,11.071999275
0.144329946613,11.0766282187
0.144420208191,11.0811816728
0.144510432994,11.0856597473
0.144600621663,11.0900625515
0.144690774841,11.0943901938
0.144780893163,11.0986427819
0.144870977266,11.1028204227
0.144961027783,11.1069232223
0.145051045345,11.110951286
0.145141030581,11.1149047185
0.145230984118,11.1187836236
0.14532090658,11.1225881044
0.14541079859,11.1263182633
0.145500660768,11.1299742019
0.145590493732,11.1335560211
0.145680298098,11.1370638211
0.145770074482,11.1404977013
0.145859823495,11.1438577603
0.145949545748,11.1471440962
0.14603924185,11.1503568063
0.146128912408,11.1534959871
0.146218558026,11.1565617345
0.146308179308,11.1595541437
0.146397776856,11.1624733091
0.146487351269,11.1653193245
0.146576903145,11.168092283
0.146666433082,11.1707922771
0.146755941674,11.1734193984
0.146845429514,11.1759737379
0.146934897195,11.1784553861
0.147024345306,11.1808644326
0.147113774437,11.1832009666
0.147203185174,11.1854650763
0.147292578105,11.1876568495
0.147381953812,11.1897763733
0.14747131288,11.191823734
0.147560655891,11.1937990174
0.147649983425,11.1957023087
0.147739296061,11.1975336924
0.147828594377,11.1992932522
0.14791787895,11.2009810714
0.148007150357,11.2025972325
0.14809640917,11.2041418175
0.148185655964,11.2056149078
0.148274891311,11.207016584
0.148364115781,11.2083469262
0.148453329946,11.2096060139
0.148542534373,11.2107939259
0.148631729632,11.2119107406
0.148720916289,11.2129565354
0.148810094911,11.2139313875
0.148899266062,11.2148353734
0.148988430307,11.2156685688
0.149077588209,11.2164310489
0.149166740332,11.2171228886
0.149255887236,11.2177441617
0.149345029484,11.2182949419
0.149434167635,11.2187753019
0.149523302249,11.2191853142
0.149612433884,11.2195250504
0.1497015631,11.2197945818
0.149790690453,11.2199939788
0.149879816501,11.2201233115
0.149968941799,11.2201826495
0.150058066904,11.2201720615
0.15014719237,11.2200916158
0.150236318752,11.2199413804
0.150325446605,11.2197214222
0.150414576482,11.2194318081
0.150503708936,11.2190726041
0.150592844521,11.2186438757
0.150681983787,11.2181456879
0.150771127288,11.2175781053
0.150860275576,11.2169411916
0.1509494292,11.2162350103
0.151038588714,11.2154596241
0.151127754666,11.2146150954
0.151216927608,11.213701486
0.15130610809,11.2127188569
0.151395296662,11.211667269
0.151484493874,11.2105467823
0.151573700275,11.2093574565
0.151662916416,11.2080993507
0.151752142845,11.2067725235
0.151841380113,11.2053770329
0.151930628767,11.2039129364
0.152019889359,11.2023802912
0.152109162436,11.2007791536
0.152198448549,11.1991095796
0.152287748246,11.1973716249
0.152377062077,11.1955653442
0.152466390591,11.193690792
0.152555734338,11.1917480224
0.152645093868,11.1897370888
0.152734469731,11.187658044
0.152823862476,11.1855109405
0.152913272654,11.1832958303
0.153002700815,11.1810127647
0.15309214751,11.1786617948
0.153181613291,11.176242971
0.153271098707,11.1737563431
0.153360604311,11.1712019608
0.153450130656,11.1685798728
0.153539678292,11.1658901278
0.153629247774,11.1631327736
0.153718839653,11.1603078578
0.153808454484,11.1574154273
0.153898092821,11.1544555288
0.153987755218,11.1514282082
0.154077442231,11.1483335111
0.154167154414,11.1451714826
0.154256892324,11.1419421673
0.154346656518,11.1386456092
0.154436447554,11.1352818521
0.154526265989,11.1318509391
0.154616112381,11.1283529129
0.154705987291,11.1247878158
0.154795891278,11.1211556893
0.154885824903,11.1174565749
0.154975788727,11.1136905134
0.155065783313,11.109857545
0.155155809225,11.1059577096
0.155245867025,11.1019910467
0.15533595728,11.0979575952
0.155426080554,11.0938573935
0.155516237414,11.0896904796
0.155606428428,11.0854568911
0.155696654164,11.0811566651
0.155786915191,11.0767898381
0.155877212081,11.0723564464
0.155967545405,11.0678565255
0.156057915735,11.0632901109
0.156148323645,11.0586572372
0.15623876971,11.0539579387
0.156329254506,11.0491922493
0.15641977861,11.0443602025
0.156510342599,11.0394618312
0.156600947055,11.0344971678
0.156691592556,11.0294662445
0.156782279687,11.0243690927
0.156873009028,11.0192057437
0.156963781166,11.0139762282
0.157054596687,11.0086805763
0.157145456177,11.0033188179
0.157236360225,10.9978909823
0.157327309422,10.9923970983
0.157418304359,10.9868371945
0.15750934563,10.9812112987
0.157600433828,10.9755194386
0.15769156955,10.9697616413
0.157782753395,10.9639379332
0.15787398596,10.9580483408
0.157965267847,10.9520928897
0.15805659966,10.9460716052
0.158147982001,10.9399845122
0.158239415477,10.933831635
0.158330900696,10.9276129978
0.158422438268,10.9213286239
0.158514028803,10.9149785365
0.158605672914,10.9085627582
0.158697371218,10.9020813111
0.158789124329,10.8955342171
0.158880932869,10.8889214975
0.158972797456,10.882243173
0.159064718714,10.8754992642
0.159156697268,10.868689791
0.159248733744,10.8618147728
0.159340828771,10.8548742289
0.15943298298,10.8478681779
0.159525197004,10.8407966379
0.159617471479,10.8336596267
0.159709807042,10.8264571616
0.159802204332,10.8191892596
0.159894663991,10.811855937
0.159987186664,10.8044572098
0.160079772997,10.7969930936
0.160172423639,10.7894636035
0.160265139241,10.7818687541
0.160357920457,10.7742085597
0.160450767944,10.766483034
0.16054368236,10.7586921903
0.160636664365,10.7508360416
0.160729714625,10.7429146003
0.160822833805,10.7349278784
0.160916022574,10.7268758874
0.161009281605,10.7187586384
0.16110261157,10.7105761422
0.161196013149,10.7023284089
0.16128948702,10.6940154483
0.161383033866,10.6856372697
0.161476654373,10.6771938821
0.16157034923,10.6686852938
0.161664119127,10.6601115129
0.16175796476,10.6514725468
0.161851886825,10.6427684027
0.161945886024,10.6339990872
0.162039963059,10.6251646065
0.162134118638,10.6162649664
0.16222835347,10.6073001721
0.162322668268,10.5982702286
0.162417063749,10.5891751401
0.162511540633,10.5800149106
0.162606099641,10.5707895437
0.162700741501,10.5614990423
0.162795466943,10.5521434091
0.162890276699,10.5427226461
0.162985171506,10.533236755
0.163080152105,10.5236857372
0.163175219239,10.5140695932
0.163270373656,10.5043883234
0.163365616107,10.4946419277
0.163460947347,10.4848304054
0.163556368135,10.4749537555
0.163651879232,10.4650119764
0.163747481407,10.4550050661
0.163843175428,10.4449330222
0.16393896207,10.4347958418
0.164034842111,10.4245935213
0.164130816335,10.4143260571
0.164226885526,10.4039934447
0.164323050476,10.3935956794
0.16441931198,10.3831327559
0.164515670837,10.3726046685
0.164612127849,10.3620114109
0.164708683826,10.3513529766
0.164805339579,10.3406293583
0.164902095924,10.3298405484
0.164998953684,10.3189865388
0.165095913684,10.308067321
0.165192976753,10.2970828858
0.165290143729,10.2860332238
0.165387415449,10.2749183249
0.16548479276,10.2637381787
0.165582276511,10.2524927741
0.165679867556,10.2411820996
0.165777566754,10.2298061434
0.165875374971,10.2183648929
0.165973293075,10.2068583352
0.166071321943,10.1952864569
0.166169462453,10.1836492441
0.166267715492,10.1719466823
0.166366081949,10.1601787567
0.166464562722,10.1483454518
0.166563158711,10.1364467516
0.166661870824,10.1244826399
0.166760699974,10.1124530996
0.166859647079,10.1003581133
0.166958713064,10.0881976632
0.167057898859,10.0759717307
0.167157205399,10.0636802969
0.167256633627,10.0513233423
0.16735618449,10.0389008471
0.167455858944,10.0264127906
0.167555657947,10.0138591518
0.167655582468,10.0012399092
0.167755633478,9.98855504084
0.167855811957,9.97580452401
0.167956118891,9.96298833562
0.168056555272,9.95010645204
0.168157122099,9.93715884909
0.168257820379,9.92414550206
0.168358651124,9.91106638572
0.168459615353,9.89792147426
0.168560714093,9.88471074137
0.168661948377,9.87143416019
0.168763319246,9.85809170328
0.168864827749,9.8446833427
0.16896647494,9.83120904992
0.169068261883,9.81766879587
0.169170189646,9.80406255094
0.16927225931,9.79039028493
0.169374471958,9.7766519671
0.169476828684,9.76284756614
0.16957933059,9.74897705018
0.169681978784,9.73504038676
0.169784774384,9.72103754287
0.169887718516,9.7069684849
0.169990812313,9.69283317869
0.170094056918,9.67863158947
0.17019745348,9.66436368191
0.17030100316,9.65002942008
0.170404707125,9.63562876744
0.170508566552,9.6211616869
0.170612582627,9.60662814073
0.170716756545,9.59202809062
0.170821089509,9.57736149766
0.170925582732,9.56262832232
0.171030237438,9.54782852446
0.171135054858,9.53296206333
0.171240036234,9.51802889756
0.171345182817,9.50302898516
0.171450495869,9.48796228353
0.17155597666,9.4728287494
0.171661626474,9.45762833891
0.1717674466,9.44236100754
0.171873438341,9.42702671013
0.171979603009,9.41162540089
0.172085941929,9.39615703338
0.172192456433,9.38062156049
0.172299147867,9.36501893446
0.172406017587,9.34934910689
0.17251306696,9.33361202869
0.172620297364,9.3178076501
0.17272771019,9.30193592072
0.17283530684,9.28599678944
0.172943088726,9.26999020447
0.173051057275,9.25391611335
0.173159213925,9.23777446291
0.173267560124,9.2215651993
0.173376097335,9.20528826796
0.173484827035,9.18894361363
0.173593750709,9.17253118033
0.173702869859,9.15605091138
0.173812185999,9.13950274937
0.173921700657,9.12288663616
0.174031415371,9.10620251289
0.174141331698,9.08945031995
0.174251451204,9.07262999701
0.174361775473,9.05574148298
0.1744723061,9.03878471602
0.174583044696,9.02175963352
0.174693992887,9.00466617213
0.174805152313,8.98750426773
0.174916524629,8.9702738554
0.175028111506,8.95297486946
0.175139914629,8.93560724344
0.1752519357,8.91817091007
0.175364176437,8.9006658013
0.175476638572,8.88309184825
0.175589323856,8.86544898126
0.175702234055,8.84773712981
0.175815370952,8.8299562226
0.175928736347,8.81210618747
0.176042332058,8.79418695143
0.176156159919,8.77619844065
0.176270221782,8.75814058044
0.176384519519,8.74001329527
0.176499055019,8.72181650873
0.176613830188,8.70355014354
0.176728846952,8.68521412153
0.176844107258,8.66680836366
0.176959613068,8.64833278999
0.177075366368,8.62978731968
0.177191369161,8.61117187096
0.177307623472,8.59248636117
0.177424131345,8.5737307067
0.177540894845,8.55490482303
0.177657916059,8.53600862467
0.177775197095,8.5170420252
0.177892740083,8.49800493723
0.178010547173,8.47889727241
0.178128620541,8.45971894139
0.178246962383,8.44046985387
0.178365574918,8.42114991853
0.178484460391,8.40175904305
0.178603621067,8.3822971341
0.178723059238,8.36276409733
0.17884277722,8.34315983734
0.178962777353,8.3234842577
0.179083062002,8.30373726094
0.179203633559,8.28391874851
0.179324494441,8.26402862078
0.179445647092,8.24406677706
0.179567093983,8.22403311555
0.179688837612,8.20392753334
0.179810880504,8.18374992643
0.179933225212,8.16350018967
0.18005587432,8.14317821677
0.180178830438,8.12278390031
0.180302096208,8.10231713169
0.180425674301,8.08177780114
0.180549567417,8.06116579772
0.180673778289,8.04048100928
0.180798309681,8.01972332245
0.180923164388,7.99889262266
0.181048345239,7.9779887941
0.181173855095,7.95701171968
0.181299696851,7.9359612811
0.181425873436,7.91483735874
0.181552387813,7.89363983172
0.181679242982,7.87236857783
0.181806441976,7.85102347358
0.181933987868,7.82960439411
0.182061883766,7.80811121324
0.182190132816,7.78654380341
0.182318738202,7.76490203569
0.182447703148,7.74318577977
0.182577030917,7.72139490393
0.182706724812,7.69952927499
0.182836788178,7.67758875839
0.182967224401,7.65557321806
0.183098036911,7.63348251648
0.183229229179,7.61131651465
0.183360804722,7.58907507205
0.1834927671,7.56675804661
0.18362511992,7.54436529477
0.183757866836,7.52189667135
0.183891011546,7.49935202964
0.184024557801,7.47673122129
0.184158509396,7.45403409635
0.18429287018,7.43126050323
0.18442764405,7.40841028868
0.184562834955,7.38548329775
0.184698446899,7.36247937383
0.184834483936,7.33939835855
0.184970950178,7.31624009182
0.185107849791,7.29300441176
0.185245186998,7.26969115473
0.185382966079,7.24630015526
0.185521191374,7.22283124606
0.185659867283,7.19928425795
0.185798998265,7.17565901991
0.185938588845,7.15195535899
0.186078643608,7.1281731003
0.186219167207,7.10431206702
0.186360164357,7.08037208031
0.186501639844,7.05635295934
0.18664359852,7.03225452125
0.18678604531,7.0080765811
0.186928985206,6.98381895185
0.187072423278,6.95948144436
0.187216364666,6.93506386732
0.187360814587,6.91056602725
0.187505778337,6.88598772844
0.187651261289,6.86132877295
0.187797268897,6.83658896056
0.187943806698,6.81176808874
0.188090880311,6.78686595263
0.188238495442,6.76188234499
0.188386657885,6.73681705615
0.188535373522,6.71166987403
0.188684648326,6.68644058404
0.188834488365,6.66112896908
0.1889848998,6.63573480952
0.18913588889,6.61025788309
0.189287461993,6.58469796492
0.189439625569,6.55905482747
0.18959238618,6.53332824046
0.189745750497,6.50751797088
0.189899725296,6.48162378292
0.190054317466,6.45564543791
0.190209534007,6.42958269431
0.190365382036,6.40343530765
0.190521868789,6.37720303047
0.190679001621,6.35088561229
0.190836788013,6.32448279956
0.19099523557,6.29799433559
0.191154352029,6.27141996055
0.191314145259,6.24475941134
0.191474623264,6.2180124216
0.191635794186,6.19117872165
0.191797666312,6.16425803838
0.191960248072,6.13725009527
0.192123548047,6.11015461228
0.192287574968,6.0829713058
0.192452337726,6.05569988858
0.19261784537,6.02834006971
0.192784107112,6.0008915545
0.192951132335,5.97335404445
0.193118930593,5.94572723717
0.193287511618,5.91801082631
0.193456885321,5.8902045015
0.1936270618,5.86230794824
0.193798051345,5.83432084791
0.193969864439,5.80624287757
0.194142511768,5.77807371
0.194316004222,5.74981301356
0.194490352903,5.72146045209
0.19466556913,5.69301568488
0.194841664444,5.66447836655
0.195018650616,5.63584814695
0.195196539651,5.60712467111
0.195375343794,5.5783075791
0.19555507554,5.54939650595
0.195735747636,5.52039108159
0.195917373094,5.49129093066
0.196099965191,5.46209567251
0.196283537485,5.432804921
0.196468103815,5.40341828446
0.196653678314,5.37393536553
0.196840275416,5.34435576107
0.197027909865,5.31467906201
0.197216596723,5.28490485328
0.197406351381,5.2550327136
0.197597189568,5.22506221546
0.197789127361,5.19499292486
0.197982181195,5.16482440127
0.198176367875,5.13455619746
0.198371704587,5.10418785931
0.198568208909,5.07371892572
0.198765898824,5.04314892841
0.198964792734,5.01247739178
0.199164909468,4.98170383274
0.199366268303,4.95082776054
0.199568888974,4.91984867658
0.199772791688,4.88876607424
0.199977997142,4.85757943869
0.200184526539,4.82628824671
0.200392401603,4.79489196645
0.200601644597,4.76339005727
0.200812278343,4.73178196947
0.201024326238,4.70006714413
0.201237812278,4.66824501285
0.201452761075,4.6363149975
0.201669197878,4.60427651
0.201887148602,4.57212895205
0.202106639842,4.53987171488
0.202327698908,4.50750417898
0.20255035384,4.47502571381
0.202774633445,4.44243567748
0.20300056732,4.40973341653
0.20322818588,4.37691826552
0.203457520393,4.34398954678
0.203688603012,4.31094657002
0.203921466806,4.27778863204
0.204156145797,4.24451501628
0.204392675,4.21112499254
0.204631090459,4.17761781653
0.204871429289,4.14399272947
0.205113729722,4.11024895766
0.205358031148,4.07638571208
0.205604374168,4.0424021879
0.205852800639,4.00829756398
0.206103353734,3.97407100244
0.206356077991,3.93972164808
0.206611019378,3.90524862788
0.20686822535,3.87065105039
0.207127744921,3.83592800522
0.207389628727,3.80107856236
0.207653929103,3.76610177156
0.207920700162,3.73099666167
0.208189997874,3.69576223995
0.208461880154,3.6603974913
0.208736406955,3.62490137754
0.209013640365,3.58927283658
0.209293644711,3.55351078161
0.209576486669,3.51761410018
0.209862235382,3.48158165332
0.210150962581,3.44541227453
0.210442742724,3.4091047688
0.210737653128,3.37265791154
0.211035774129,3.33607044742
0.211337189234,3.29934108923
0.211641985298,3.26246851662
0.211950252705,3.22545137479
0.212262085562,3.18828827309
0.212577581912,3.1509777836
0.212896843958,3.11351843956
0.2132199783,3.07590873376
0.213547096199,3.0381471168
0.213878313853,3.0002319953
0.214213752698,2.96216172992
0.214553539725,2.92393463337
0.214897807838,2.88554896821
0.215246696221,2.84700294454
0.215600350748,2.80829471753
0.215958924422,2.76942238488
0.216322577854,2.73038398395
0.21669147978,2.69117748885
0.21706580762,2.65180080723
0.217445748097,2.61225177695
0.217831497899,2.5725281624
0.218223264413,2.53262765062
0.21862126652,2.49254784719
0.219025735469,2.45228627166
0.219436915837,2.41184035282
0.21985506658,2.37120742345
0.220280462201,2.33038471475
0.220713394023,2.28936935026
0.221154171611,2.24815833937
0.221603124339,2.20674857013
0.222060603138,2.16513680163
0.222526982432,2.12331965554
0.223002662305,2.08129360704
0.223488070923,2.03905497474
0.223983667251,1.99659990983
0.224489944108,1.95392438407
0.22500743161,1.91102417659
0.225536701069,1.8678948594
0.226078369415,1.82453178134
0.226633104231,1.78093005031
0.227201629509,1.73708451354
0.227784732248,1.69298973562
0.228383270051,1.64863997394
0.228998179918,1.60402915112
0.229630488443,1.55915082408
0.230281323728,1.51399814902
0.230951929343,1.4685638418
0.231643680798,1.42284013274
0.232358105059,1.376818715
0.233096903853,1.33049068525
0.233861981643,1.2838464751
0.234655479471,1.23687577145
0.235479816214,1.18956742338
0.236337739286,1.14190933268
0.237232387539,1.09388832403
0.238167370043,1.04548999
0.239146865869,0.996698504374
0.240175751967,0.947496395111
0.241259769261,0.897864265361
0.242405741581,0.847780446653
0.243621869067,0.797220562052
0.244918128796,0.746156967779
0.246306833593,0.694558027413
0.247803430732,0.642387150153
0.249427676404,0.589601487715
0.251205421229,0.536150121849
0.253171434967,0.481971463447
0.255374096586,0.426989376345
0.257883664161,0.371107122894
0.260808024114,0.314197323851
0.264325925153,0.256083934866
